corl0073,Hawaiian grouper (Hyporthodus quernus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0073.htm,http://www.photolib.noaa.gov/bigs/corl0073.jpg,http://www.photolib.noaa.gov/700s/corl0073.jpg
corl0074,Whiskered boarfish (Evistias acutirostris),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0074.htm,http://www.photolib.noaa.gov/bigs/corl0074.jpg,http://www.photolib.noaa.gov/700s/corl0074.jpg
corl0075,Spotted knifejaw (Oplegnathus punctatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0075.htm,http://www.photolib.noaa.gov/bigs/corl0075.jpg,http://www.photolib.noaa.gov/700s/corl0075.jpg
corl0076,Fisher's angelfish (Centropyge fisheri),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0076.htm,http://www.photolib.noaa.gov/bigs/corl0076.jpg,http://www.photolib.noaa.gov/700s/corl0076.jpg
corl0077,Steindachner's moray eel (Gymnothorax steindachneri),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0077.htm,http://www.photolib.noaa.gov/bigs/corl0077.jpg,http://www.photolib.noaa.gov/700s/corl0077.jpg
corl0078,Masked angelfish - female (Genicanthus personatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0078.htm,http://www.photolib.noaa.gov/bigs/corl0078.jpg,http://www.photolib.noaa.gov/700s/corl0078.jpg
corl0079,Blackspot sergeant (Abudefduf sordidus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0079.htm,http://www.photolib.noaa.gov/bigs/corl0079.jpg,http://www.photolib.noaa.gov/700s/corl0079.jpg
corl0080,Juvenile bluespine unicornfish (Naso unicornis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0080.htm,http://www.photolib.noaa.gov/bigs/corl0080.jpg,http://www.photolib.noaa.gov/700s/corl0080.jpg
corl0081,Spotted boxfish - male (Ostracion meleagris),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0081.htm,http://www.photolib.noaa.gov/bigs/corl0081.jpg,http://www.photolib.noaa.gov/700s/corl0081.jpg
corl0082,Blackside hawkfish (Paracirrhites forsteri),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0082.htm,http://www.photolib.noaa.gov/bigs/corl0082.jpg,http://www.photolib.noaa.gov/700s/corl0082.jpg
